date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:27	559/559	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:35%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/03.jpg?attachauth=ANoY7cpSwR9o7gb1f3y3a__04yhbKEy8RnLA2h9HmQ2b3i1Wdt5ccJuejelIRIUTx8JSMBWmHgQ0YTBczJya2_HMjxzh6lvRw0irmOi4heB6PD9kfJLY-ulu1wJ7yJkIVvNv3mfVl7eDh3HVs1QZUt7KQlMZ6vqx8Clf7u90ouchpKp6R4-88weVlZyAk0F00dI0rj8DxZqUN_mCLK7cJ8ahU8oYjCX33HU-dkZv4jMVFYxmkF8B_us%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/038bbc.html	(from http://www.icme2014.org/places-of-interest)
15:46:27	560/560	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:35%20GMT	http://www.icme2014.org/places-of-interest/04_1.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/places-of-interest/04_1.7a6fb5.delayed	(from http://www.icme2014.org/places-of-interest)
15:46:27	33897/33897	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:33%20GMT	http://www.icme2014.org/_/rsrc/1340771341357/places-of-interest/02_1.jpg	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1340771341357/places-of-interest/02_1.jpg	(from http://www.icme2014.org/places-of-interest)
15:46:27	561/561	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:35%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/04_1.jpg?attachauth=ANoY7crmSEThKW_gtGyzPbQL9R4eKHZZiqcuzRGxwvIpGKzDesc3UTMUy4T7yCW4vPY_T4JJu0CDA7NVn5QcbXG1tYxqHrpjj_3kuZ_R31AAHXJDC0AnaJwpeA8878NyupmUygPh5rBRILXpbJgvGc1wwFLemNm_SUS5TltdK2t3tcNl67cuJh9-rb0tbkIaEyOXB0IEFp5j_XXhWOBor7VJycHo7UScP4uT1GARZA-AXh0nZUL4Xg8%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/04_18fc1.html	(from http://www.icme2014.org/places-of-interest)
15:46:28	560/560	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:36%20GMT	http://www.icme2014.org/places-of-interest/05_1.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/places-of-interest/05_1.7c6fb5.delayed	(from http://www.icme2014.org/places-of-interest)
15:46:28	561/561	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:36%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/05_1.jpg?attachauth=ANoY7cpCKhrvWKoQnlqHbyD48P3YcmQ2H63mUevgkExtoDlD6JHcCEY5y8VoBTWVMZjs1W-LUVziuNHnA-1Q-tX-VZ35KldqUp5y_7DYM90WJ2O7Q1lTGnqk86JcUVae7LMOoMok9mgSJOT5-vwA8IkZiQa12ywXHjokhg5TiO4juJ1RyCmJ-ZJbxmNUok-FCLUp_LPOMaoD_Z0m5H7awKs21oH7o43BuDw3p0TQinBqTnnlSXa1WiY%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/05_17e61.html	(from http://www.icme2014.org/places-of-interest)
15:46:29	560/560	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:37%20GMT	http://www.icme2014.org/places-of-interest/06_1.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/places-of-interest/06_1.7e6fb5.delayed	(from http://www.icme2014.org/places-of-interest)
15:46:29	561/561	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:37%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/06_1.jpg?attachauth=ANoY7cqruwPJDOFDmVyJtbK4zdaiJx_DWHtAiiljEV6N4dH8VLSa6dgSWzB9kfYzYGneCwXo89iQntICLRiuBj2pLrytaN0kFxalzipfuEbO5n8odbYvapThCPMcvUtIH3iyx449TBdNmR6ydpThI9a3ryjmcwHcvsratyCxM8ZTzrDzGoskBb8panma_d3APHaCmZFKL5QQtVOiSi8fjmGz3yZMMoa6jhc-yb35kJ7Uk3mKSvH7Dhg%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/06_10241.html	(from http://www.icme2014.org/places-of-interest)
15:46:32	32536/32536	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:35%20GMT	http://www.icme2014.org/_/rsrc/1340771643638/places-of-interest/04_1.jpg	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1340771643638/places-of-interest/04_1.jpg	(from http://www.icme2014.org/places-of-interest)
15:46:32	560/560	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:40%20GMT	http://www.icme2014.org/places-of-interest/07_1.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/places-of-interest/07_1.806fb5.delayed	(from http://www.icme2014.org/places-of-interest)
15:46:33	561/561	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:41%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/07_1.jpg?attachauth=ANoY7coshWl-WPMlW7wQNaUotkyeQB6oMAXqVdmK4DKSZ7RvvQ4CjzmZsNRv8xSrV0gG3LEVjNAB9sRdwrwfcQWb18ipXdo7P1AykFNrLgG0zFMV6Pde9gZZUBZw_ZVjWFnHlzgyONrcw-rj57cgsO9YqL5whOEGvCm10PRWksQbMwCWGHuyltX5D_4R88LHaQZg3sYj5lftjnLB0Rxc2JbopL5Ezoe75QU7q10j3IG7QseG2omO9uA%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/07_14cbf.html	(from http://www.icme2014.org/places-of-interest)
15:46:35	33348/33348	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:38%20GMT	http://www.icme2014.org/_/rsrc/1340771775543/places-of-interest/06_1.jpg	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1340771775543/places-of-interest/06_1.jpg	(from http://www.icme2014.org/places-of-interest)
15:46:35	681/681	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:43%20GMT	http://www.icme2014.org/visa-information/Information%20for%20Visa%20Application%20to%20the%20ICME%202014.doc?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/visa-information/Information%20for%20Visa%20Application%20to%20the%20ICME%202014.826fb5.delayed	(from http://www.icme2014.org/visa-information)
15:46:36	72734/72734	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:35%20GMT	http://www.icme2014.org/_/rsrc/1340771592152/places-of-interest/03.jpg	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1340771592152/places-of-interest/03.jpg	(from http://www.icme2014.org/places-of-interest)
15:46:36	56107/56107	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:37%20GMT	http://www.icme2014.org/_/rsrc/1340771723938/places-of-interest/05_1.jpg	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1340771723938/places-of-interest/05_1.jpg	(from http://www.icme2014.org/places-of-interest)
15:46:38	13883/13883	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:44%20GMT	http://www.icme2014.org/_/rsrc/1390730468222/chengdu-sightseeing-tours/Jinsha%20Site%20Museum-Sichuan%20Museum.jpg?height=122&width=200	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1390730468222/chengdu-sightseeing-tours/Jinsha%20Site%20Museum-Sichuan%20Museum2eff.jpg	(from http://www.icme2014.org/chengdu-sightseeing-tours)
15:46:38	17375/17375	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:44%20GMT	http://www.icme2014.org/_/rsrc/1390730082447/chengdu-sightseeing-tours/Dufu.jpg?height=151&width=200	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1390730082447/chengdu-sightseeing-tours/Dufu81da.jpg	(from http://www.icme2014.org/chengdu-sightseeing-tours)
15:46:38	36387/36387	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:41%20GMT	http://www.icme2014.org/_/rsrc/1340771816750/places-of-interest/07_1.jpg	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1340771816750/places-of-interest/07_1.jpg	(from http://www.icme2014.org/places-of-interest)
15:46:40	634/634	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:48%20GMT	http://www.icme2014.org/chengdu-sightseeing-tours/Paradise%20for%20Gourmets.jpg?attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/chengdu-sightseeing-tours/Paradise%20for%20Gourmets.886fb5.delayed	(from http://www.icme2014.org/chengdu-sightseeing-tours)
15:46:40	635/635	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:48%20GMT	http://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/chengdu-sightseeing-tours/Paradise%20for%20Gourmets.jpg?attachauth=ANoY7cqDcQboaWCi-FMn54fVUcl4iwCVVTZMVowooORoJ5mgduADt6QZKz7G_NvQOoiDrRG10bG9e4T_79lvhqoobDC4NmQo-BRhOQTvOe2d3qMXyJ6xdD-NyH5lj8VGT0RpbfJW6Zl7QqgwknVTToq-UtiR3q0Z2Du7R_cQ8GZqAIvnVOD9nqAuSWk0J5YH8lYMO6Nxm5PDV_uvqTITB1WymWOnFWDSClKWC-bvNNbika76SgspQFy9AvaXP71gy7D8KxTvLGplCl-51tvJisHfHVrS9KXZWw%3D%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/chengdu-sightseeing-tours/Paradise%20for%20Gourmetsbf5f.html	(from http://www.icme2014.org/chengdu-sightseeing-tours)
15:46:41	16969/16969	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:47%20GMT	http://www.icme2014.org/_/rsrc/1390731216917/chengdu-sightseeing-tours/Sanxingdui%20Museum.jpg?height=167&width=200	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1390731216917/chengdu-sightseeing-tours/Sanxingdui%20Museum9c4f.jpg	(from http://www.icme2014.org/chengdu-sightseeing-tours)
15:46:43	15792/15792	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:48%20GMT	http://www.icme2014.org/_/rsrc/1390731778017/chengdu-sightseeing-tours/Paradise%20for%20Gourmets.jpg?height=98&width=200	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1390731778017/chengdu-sightseeing-tours/Paradise%20for%20Gourmetsfa18.jpg	(from http://www.icme2014.org/chengdu-sightseeing-tours)
15:46:43	24959/24959	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:47%20GMT	http://www.icme2014.org/_/rsrc/1390731493688/chengdu-sightseeing-tours/Taste%20in%20Pi%20County.jpg?height=144&width=200	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1390731493688/chengdu-sightseeing-tours/Taste%20in%20Pi%20Countya7d9.jpg	(from http://www.icme2014.org/chengdu-sightseeing-tours)
15:46:44	14596/14596	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:50%20GMT	http://www.icme2014.org/_/rsrc/1390731964707/chengdu-sightseeing-tours/Dujiangyan.jpg?height=116&width=200	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1390731964707/chengdu-sightseeing-tours/Dujiangyand985.jpg	(from http://www.icme2014.org/chengdu-sightseeing-tours)
15:46:45	12142/12142	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Feb%202014%2007:46:52%20GMT	http://www.icme2014.org/_/rsrc/1391603670000/system/app/css/camelot/dashboard.css	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1391603670000/system/app/css/camelot/dashboard.css	(from http://www.icme2014.org/system/app/pages/reportAbuse)
15:46:45	65775/65775	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Feb%202014%2007:46:45%20GMT	http://www.icme2014.org/_/rsrc/1390730942152/chengdu-sightseeing-tours/Panda.png	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1390730942152/chengdu-sightseeing-tours/Panda.png	(from http://www.icme2014.org/chengdu-sightseeing-tours)
15:46:45	1021/1021	---MC-	200	added ('OK')	text/css	date:Wed,%2012%20Feb%202014%2007:46:53%20GMT	http://www.icme2014.org/_/rsrc/1391603670000/system/app/css/camelot/error.css	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1391603670000/system/app/css/camelot/error.css	(from http://www.icme2014.org/system/app/pages/reportAbuse)
15:46:46	286/286	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:54%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset.png?attachauth=ANoY7coluyIgRmLPHN4DQXZWFTz_L9REP47GpEsVdEwg98teUJHuhH5P-3FsBT7aJNVv8GzTpWQAMQ47OoQWyhXx-XUhjgk3E-IpjBcAPpejeKzR-FH-g1qno2nTzzwPHNZI5TBdlllWLq9BCBMBACqiJccjsESKSpx4XjFMGAVpqIVAHy7GvzQJpT1HJPdYN87dd8aGa8N0c1I5tsjnXIiLiRh6hiULVJu6ArrjwdLF3EQuQGZo0YzX46iVgc9JBehL4e6kvNQ3&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/dataset00c0.html	(from http://www.icme2014.org/msr-bing-image-retrieval-challenge)
15:46:46	27852/27852	---M--	200	added ('OK')	image/jpeg	date:Wed,%2012%20Feb%202014%2007:46:52%20GMT	http://www.icme2014.org/_/rsrc/1390732165551/chengdu-sightseeing-tours/China%20Lane.jpg?height=184&width=320	C:/Users/mmLab/Desktop/ICME2014_20140212/www.icme2014.org/_/rsrc/1390732165551/chengdu-sightseeing-tours/China%20Lanef737.jpg	(from http://www.icme2014.org/chengdu-sightseeing-tours)
15:46:46	291/291	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:54%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/measurements.png?attachauth=ANoY7crI_pgJ6XXKWCKqeaf2PnzVp3XdyDFGqZnUSbs7hRnGcfxuTiUoVQv93DF3flpeIrux2PcItsEmoYKLvrJ8MDq8G98zgItiOgB5gWbE5IDEiiu5_sbeWdKIjBYOouh53xYAKicy5Oihos4h5dwfIBkMl8wD4pWn17gNy7NsNF9wk3wyPuWw6zTEIMaTQrFVrgNoqO6-WibGuW4M3xeItDXEcc0N6fgzr8ldZnnz3AqO0-3W9msLXuDiaTCPO6BbZcARkclD51jMD8nGB9sXZh8T34P4ZQ%3D%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/msr-bing-image-retrieval-challenge/measurementsccd7.html	(from http://www.icme2014.org/msr-bing-image-retrieval-challenge)
15:46:47	279/279	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:55%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity_2.png?attachauth=ANoY7crDVDzw6HcyJfFM1KbFxUOWLRUEXbUV1ga73WirPRaU0C7o8XA3ciCuCe3cPbysOc9xA_mDQW_Hz50c4OUTOGc9UHko9NG-FVVXbuSZN5w688OJF5HEH3BIufvUYe52Syk52yCePfN9nDbIuYnwtdYxPHdfnvwcwGK5eokAc7lE61n02KmvTDfipQaicAzUPyKWiCGNx2TYURsJWzJTorxOvJG7Yvfe6nnw9EGslVbwUiJliaZQb76r3sb5ysv3NQv0nTW7&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity_28fa0.html	(from http://www.icme2014.org/isvision-challenge)
15:47:22	860099/860099	---MC-	200	added ('OK')	text/javascript	date:Wed,%2005%20Feb%202014%2013:46:15%20GMT	http://www.gstatic.com/sites/p/0c14db/system/js/jot_min__zh_tw.js	C:/Users/mmLab/Desktop/ICME2014_20140212/www.gstatic.com/sites/p/0c14db/system/js/jot_min__zh_tw.js	(from http://www.icme2014.org/system/app/pages/reportAbuse)
15:47:23	267/267	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:47:30%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/city-of-chengdu/Chengdu.jpg?attachauth=ANoY7coZ4kPPD-fLHGvSX_xCfZH5VdgAeaidk55qud24Q9AtI64P2xh2CG45Fv6CvzX66M6Nso0aLbu69xzYLsbLeZbYfoKjDgxC71KfkxQPvAiSwg5MxTomFuWFGEI0pKRh_0orcGpFawwlnGALyE0Z34FUbH-eLnrIS-qpiUkLvXZJiS4BOFNRGSFNtYyGFMjH_JryrdPT1T8gGe0OAphOQbvGk5uAXakHtlh3pSGThISPCYsCzA4%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/city-of-chengdu/Chengdube0f.html	(from http://www.icme2014.org/city-of-chengdu)
15:47:23	267/267	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:47:31%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/01_1.jpg?attachauth=ANoY7co-Brm_f1515NPBR-bvtITQbq8J-Kmdwi_B4ie0rGl4TrZuQOG4s4PGtANz1h0BL5MH6MQPVeTNtAPkXtrD8UnFNrnnMzJwxar05BaCRofpdLy5PZn1Phe_s_WEvmoE6BSnLOlmA4UcCPegYLB_r5s2u8mZK1IgSE9wsc-N1ypf7nhMebAA1R3SeeNJ0w-4kvDNPFKbYoJdfXX_ksverbRQzskXv6NNL5aB0AsK8nFbFaHGkwA%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/01_197a3.html	(from http://www.icme2014.org/places-of-interest)
15:47:24	267/267	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:47:32%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/02_1.jpg?attachauth=ANoY7coYL_56vG85ZYdFKlzFHZWyQG_ndXOSnke3avGe9bEYvYHMcFocqh5KQcbLg9J8lMqV0ACaMb9K-WemrA3VQzbzD0p1WandpqZ1r9pAujFpbKGWpcePCTh-K86HeMvt-0_pFWy4GTjevAvQY8PlAJyzXg1ZzUz7vBs1LlxE1InTz_Es7EN9hw9vnkzceN2aChsuOWoxwld3PXJqpmHUzV0ZuqqW7C3eKKubcAij2eWOV9NStyI%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/02_1642b.html	(from http://www.icme2014.org/places-of-interest)
15:47:25	265/265	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:47:33%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/03.jpg?attachauth=ANoY7cpSwR9o7gb1f3y3a__04yhbKEy8RnLA2h9HmQ2b3i1Wdt5ccJuejelIRIUTx8JSMBWmHgQ0YTBczJya2_HMjxzh6lvRw0irmOi4heB6PD9kfJLY-ulu1wJ7yJkIVvNv3mfVl7eDh3HVs1QZUt7KQlMZ6vqx8Clf7u90ouchpKp6R4-88weVlZyAk0F00dI0rj8DxZqUN_mCLK7cJ8ahU8oYjCX33HU-dkZv4jMVFYxmkF8B_us%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/038bbc.html	(from http://www.icme2014.org/places-of-interest)
15:47:37	276/276	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:55%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexAccuracy.png?attachauth=ANoY7cpY0ajTkhwLDpoat9Kj5gGIOWg8UAaDSveUZ_5-LNT_sgX5uIE09haD9XiwQ5ewuWxp76TFt9RmG99cRy5dmsMvpdM7Qliaqr45jzB3lfeJRaYNXQfbcycVU_p8Nvjb2ZlYYf9U1289dbj39Fy0pA4OnDQW5jA8IOPbs2v5jZ2uurXht4GdZr_w1EC34W_hvwe3rzuXoBU2hFEbee8BODFpYJcX4qqBnm19YSa9MV-A3zRiUxr_KoP4U6bafWKnzUX8xfaP&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexAccuracy3c12.html	(from http://www.icme2014.org/isvision-challenge)
15:47:37	277/277	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:55%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity.png?attachauth=ANoY7cpImLoX_KeDXRHsf3oUhmUB7kOXEbhFWgedKBNwC8xl2GLmq1AbwPO0sBhopV4HrNv3zKP6JkmRV8SQhBVpa8NqFmCl3UK1eJ3XTwBzCgkd6KEEwCD8WoDnqalnikaKKL0mSQrfMKMHUUQsJEmLe-DFqeXiN1b4rVVP5nRlH7W2rl6rUopcHoncNhLzLvyhWx1k-lnA61SYQ0sGJdRq9CuCbvvf05gNOjB-KYk3eAS0KxPcmLUGB4pt2XA8yGVoFrTDXoAd&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/isvision-challenge/IndexIntegrity9678.html	(from http://www.icme2014.org/isvision-challenge)
15:47:37	274/274	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:46:56%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/paper-submission/icme2014login.png?attachauth=ANoY7cpz3WBZnSiL4E17OuVl8boV4Y2lARbLaiprTOStqT7hxj7W3uP9Ag9vpo5-BGAJvTzqMojAQFQRJuJdhJqz7qB3VzhiiGRnuZOi69znhlitFR82vYHCkuJyX-nZtRPIGwdEQtLbjZXTOf8HYbIwzPBGrIWrPu-Z3JvG5_b_BeuukNR0EYs9hXG6zggUMdZghJ5khppfu5vX6WpoScyLZH9gtqJ_E22mGNDCD_OPqAhJA8lXzKA%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/paper-submission/icme2014login7ef8.html	(from http://www.icme2014.org/paper-submission)
15:47:38	267/267	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:47:46%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/05_1.jpg?attachauth=ANoY7cpCKhrvWKoQnlqHbyD48P3YcmQ2H63mUevgkExtoDlD6JHcCEY5y8VoBTWVMZjs1W-LUVziuNHnA-1Q-tX-VZ35KldqUp5y_7DYM90WJ2O7Q1lTGnqk86JcUVae7LMOoMok9mgSJOT5-vwA8IkZiQa12ywXHjokhg5TiO4juJ1RyCmJ-ZJbxmNUok-FCLUp_LPOMaoD_Z0m5H7awKs21oH7o43BuDw3p0TQinBqTnnlSXa1WiY%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/05_17e61.html	(from http://www.icme2014.org/places-of-interest)
15:47:38	267/267	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Feb%202014%2007:47:46%20GMT	https://5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/06_1.jpg?attachauth=ANoY7cqruwPJDOFDmVyJtbK4zdaiJx_DWHtAiiljEV6N4dH8VLSa6dgSWzB9kfYzYGneCwXo89iQntICLRiuBj2pLrytaN0kFxalzipfuEbO5n8odbYvapThCPMcvUtIH3iyx449TBdNmR6ydpThI9a3ryjmcwHcvsratyCxM8ZTzrDzGoskBb8panma_d3APHaCmZFKL5QQtVOiSi8fjmGz3yZMMoa6jhc-yb35kJ7Uk3mKSvH7Dhg%3D&attredirects=0	C:/Users/mmLab/Desktop/ICME2014_20140212/5d9c5adb-a-62cb3a1a-s-sites.googlegroups.com/site/ieeeicme2014/places-of-interest/06_10241.html	(from http://www.icme2014.org/places-of-interest)
